Date,Store,Sales
2024-08-22,Store_2,172
2024-08-22,Store_3,277
2024-08-22,Store_4,218
2024-08-22,Store_5,187
2024-08-23,Store_1,102
2024-08-23,Store_2,199
2024-08-23,Store_3,261
2024-08-23,Store_4,248
2024-08-23,Store_5,196
2024-08-24,Store_1,134
2024-08-24,Store_2,173
2024-08-24,Store_3,294
2024-08-24,Store_4,269
2024-08-24,Store_5,159
2024-08-25,Store_1,69
2024-08-25,Store_2,119
2024-08-25,Store_3,175
2024-08-25,Store_4,164
2024-08-25,Store_5,106
2024-08-26,Store_1,157
2024-08-26,Store_2,218
2024-08-26,Store_3,229
2024-08-26,Store_4,236
2024-08-26,Store_5,172
2024-08-27,Store_1,119
2024-08-27,Store_2,178
2024-08-27,Store_3,226
2024-08-27,Store_4,235
2024-08-27,Store_5,136
2024-08-28,Store_1,125
2024-08-28,Store_2,147
2024-08-28,Store_3,250
2024-08-28,Store_4,229
2024-08-28,Store_5,141
2024-08-29,Store_1,123
2024-08-29,Store_2,167
2024-08-29,Store_3,243
2024-08-29,Store_4,240
2024-08-29,Store_5,175
2024-08-30,Store_1,136
2024-08-30,Store_2,140
2024-08-30,Store_3,237
2024-08-30,Store_4,238
2024-08-30,Store_5,169
2024-08-31,Store_1,109
2024-08-31,Store_2,192
2024-08-31,Store_3,278
2024-08-31,Store_4,241
2024-08-31,Store_5,176
2024-09-01,Store_1,79
2024-09-01,Store_2,97
2024-09-01,Store_3,167
2024-09-01,Store_4,166
2024-09-01,Store_5,107
2024-09-02,Store_1,123
2024-09-02,Store_2,181
2024-09-02,Store_3,269
2024-09-02,Store_4,269
2024-09-02,Store_5,133
2024-09-03,Store_1,124
2024-09-03,Store_2,159
2024-09-03,Store_3,265
2024-09-03,Store_4,267
2024-09-03,Store_5,169
2024-09-04,Store_1,148
2024-09-04,Store_2,149
2024-09-04,Store_3,275
2024-09-04,Store_4,203
2024-09-04,Store_5,174
2024-09-05,Store_1,120
2024-09-05,Store_2,159
2024-09-05,Store_3,234
2024-09-05,Store_4,238
2024-09-05,Store_5,156
2024-09-06,Store_1,140
2024-09-06,Store_2,137
2024-09-06,Store_3,252
2024-09-06,Store_4,229
2024-09-06,Store_5,172
2024-09-07,Store_1,137
2024-09-07,Store_2,203
2024-09-07,Store_3,251
2024-09-07,Store_4,234
2024-09-07,Store_5,160
2024-09-08,Store_1,54
2024-09-08,Store_2,101
2024-09-08,Store_3,181
2024-09-08,Store_4,155
2024-09-08,Store_5,111
2024-09-09,Store_1,145
2024-09-09,Store_2,189
2024-09-09,Store_3,260
2024-09-09,Store_4,232
2024-09-09,Store_5,149
2024-09-10,Store_1,148
2024-09-10,Store_2,152
2024-09-10,Store_3,258
2024-09-10,Store_4,223
2024-09-10,Store_5,164
2024-09-11,Store_1,160
2024-09-11,Store_2,172
2024-09-11,Store_3,262
2024-09-11,Store_4,223
2024-09-11,Store_5,153
2024-09-12,Store_1,146
2024-09-12,Store_2,177
2024-09-12,Store_3,285
2024-09-12,Store_4,248
2024-09-12,Store_5,139
2024-09-13,Store_1,153
2024-09-13,Store_2,166
2024-09-13,Store_3,243
2024-09-13,Store_4,230
2024-09-13,Store_5,149
2024-09-14,Store_1,117
2024-09-14,Store_2,158
2024-09-14,Store_3,270
2024-09-14,Store_4,230
2024-09-14,Store_5,155
2024-09-15,Store_1,59
2024-09-15,Store_2,110
2024-09-15,Store_3,160
2024-09-15,Store_4,148
2024-09-15,Store_5,103
2024-09-16,Store_1,135
2024-09-16,Store_2,180
2024-09-16,Store_3,264
2024-09-16,Store_4,238
2024-09-16,Store_5,168
2024-09-17,Store_1,117
2024-09-17,Store_2,154
2024-09-17,Store_3,280
2024-09-17,Store_4,269
2024-09-17,Store_5,184
2024-09-18,Store_1,134
2024-09-18,Store_2,172
2024-09-18,Store_3,241
2024-09-18,Store_4,241
2024-09-18,Store_5,154
2024-09-19,Store_1,129
2024-09-19,Store_2,204
2024-09-19,Store_3,274
2024-09-19,Store_4,274
2024-09-19,Store_5,168
2024-09-20,Store_1,154
2024-09-20,Store_2,161
2024-09-20,Store_3,285
2024-09-20,Store_4,240
2024-09-20,Store_5,173
2024-09-21,Store_1,151
2024-09-21,Store_2,195
2024-09-21,Store_3,261
2024-09-21,Store_4,215
2024-09-21,Store_5,151
2024-09-22,Store_1,99
2024-09-22,Store_2,142
2024-09-22,Store_3,181
2024-09-22,Store_4,167
2024-09-22,Store_5,121
2024-09-23,Store_1,118
2024-09-23,Store_2,182
2024-09-23,Store_3,270
2024-09-23,Store_4,253
2024-09-23,Store_5,171
2024-09-24,Store_1,115
2024-09-24,Store_2,176
2024-09-24,Store_3,247
2024-09-24,Store_4,243
2024-09-24,Store_5,178
2024-09-25,Store_1,159
2024-09-25,Store_2,180
2024-09-25,Store_3,276
2024-09-25,Store_4,245
2024-09-25,Store_5,191
2024-09-26,Store_1,136
2024-09-26,Store_2,190
2024-09-26,Store_3,273
2024-09-26,Store_4,254
2024-09-26,Store_5,170
2024-09-27,Store_1,143
2024-09-27,Store_2,197
2024-09-27,Store_3,298
2024-09-27,Store_4,276
2024-09-27,Store_5,173
2024-09-28,Store_1,157
2024-09-28,Store_2,185
2024-09-28,Store_3,292
2024-09-28,Store_4,237
2024-09-28,Store_5,185
2024-09-29,Store_1,96
2024-09-29,Store_2,141
2024-09-29,Store_3,203
2024-09-29,Store_4,165
2024-09-29,Store_5,135
2024-09-30,Store_1,162
2024-09-30,Store_2,201
2024-09-30,Store_3,318
2024-09-30,Store_4,258
2024-09-30,Store_5,209
2024-10-01,Store_1,147
2024-10-01,Store_2,206
2024-10-01,Store_3,326
2024-10-01,Store_4,247
2024-10-01,Store_5,195
2024-10-02,Store_1,139
2024-10-02,Store_2,207
2024-10-02,Store_3,304
2024-10-02,Store_4,287
2024-10-02,Store_5,169
2024-10-03,Store_1,167
2024-10-03,Store_2,192
2024-10-03,Store_3,346
2024-10-03,Store_4,286
2024-10-03,Store_5,178
2024-10-04,Store_1,151
2024-10-04,Store_2,205
2024-10-04,Store_3,337
2024-10-04,Store_4,307
2024-10-04,Store_5,184
2024-10-05,Store_1,171
2024-10-05,Store_2,234
2024-10-05,Store_3,335
2024-10-05,Store_4,256
2024-10-05,Store_5,195
2024-10-06,Store_1,102
2024-10-06,Store_2,162
2024-10-06,Store_3,237
2024-10-06,Store_4,181
2024-10-06,Store_5,146
2024-10-07,Store_1,150
2024-10-07,Store_2,222
2024-10-07,Store_3,349
2024-10-07,Store_4,320
2024-10-07,Store_5,220
2024-10-08,Store_1,155
2024-10-08,Store_2,204
2024-10-08,Store_3,302
2024-10-08,Store_4,294
2024-10-08,Store_5,219
2024-10-09,Store_1,168
2024-10-09,Store_2,245
2024-10-09,Store_3,340
2024-10-09,Store_4,303
2024-10-09,Store_5,253
2024-10-10,Store_1,165
2024-10-10,Store_2,234
2024-10-10,Store_3,378
2024-10-10,Store_4,313
2024-10-10,Store_5,216
2024-10-11,Store_1,176
2024-10-11,Store_2,241
2024-10-11,Store_3,342
2024-10-11,Store_4,354
2024-10-11,Store_5,268
2024-10-12,Store_1,181
2024-10-12,Store_2,254
2024-10-12,Store_3,352
2024-10-12,Store_4,319
2024-10-12,Store_5,224
2024-10-13,Store_1,119
2024-10-13,Store_2,158
2024-10-13,Store_3,235
2024-10-13,Store_4,213
2024-10-13,Store_5,147
2024-10-14,Store_1,153
2024-10-14,Store_2,246
2024-10-14,Store_3,384
2024-10-14,Store_4,316
2024-10-14,Store_5,229
2024-10-15,Store_1,199
2024-10-15,Store_2,238
2024-10-15,Store_3,386
2024-10-15,Store_4,366
2024-10-15,Store_5,256
2024-10-16,Store_1,171
2024-10-16,Store_2,210
2024-10-16,Store_3,381
2024-10-16,Store_4,339
2024-10-16,Store_5,221
2024-10-17,Store_1,212
2024-10-17,Store_2,251
2024-10-17,Store_3,384
2024-10-17,Store_4,335
2024-10-17,Store_5,250
2024-10-18,Store_1,199
2024-10-18,Store_2,262
2024-10-18,Store_3,337
2024-10-18,Store_4,416
2024-10-18,Store_5,260
2024-10-19,Store_1,188
2024-10-19,Store_2,299
2024-10-19,Store_3,366
2024-10-19,Store_4,358
2024-10-19,Store_5,247
2024-10-20,Store_1,120
2024-10-20,Store_2,201
2024-10-20,Store_3,263
2024-10-20,Store_4,249
2024-10-20,Store_5,158
2024-10-21,Store_1,181
2024-10-21,Store_2,289
2024-10-21,Store_3,380
2024-10-21,Store_4,370
2024-10-21,Store_5,269
2024-10-22,Store_1,187
2024-10-22,Store_2,265
2024-10-22,Store_3,406
2024-10-22,Store_4,387
2024-10-22,Store_5,236
2024-10-23,Store_1,201
2024-10-23,Store_2,314
2024-10-23,Store_3,444
2024-10-23,Store_4,387
2024-10-23,Store_5,273
2024-10-24,Store_1,206
2024-10-24,Store_2,267
2024-10-24,Store_3,438
2024-10-24,Store_4,396
2024-10-24,Store_5,268
2024-10-25,Store_1,187
2024-10-25,Store_2,294
2024-10-25,Store_3,414
2024-10-25,Store_4,365
2024-10-25,Store_5,243
2024-10-26,Store_1,222
2024-10-26,Store_2,325
2024-10-26,Store_3,412
2024-10-26,Store_4,410
2024-10-26,Store_5,263
2024-10-27,Store_1,129
2024-10-27,Store_2,192
2024-10-27,Store_3,296
2024-10-27,Store_4,245
2024-10-27,Store_5,183
2024-10-28,Store_1,212
2024-10-28,Store_2,275
2024-10-28,Store_3,443
2024-10-28,Store_4,431
2024-10-28,Store_5,277
2024-10-29,Store_1,204
2024-10-29,Store_2,299
2024-10-29,Store_3,418
2024-10-29,Store_4,398
2024-10-29,Store_5,266
2024-10-30,Store_1,195
2024-10-30,Store_2,330
2024-10-30,Store_3,473
2024-10-30,Store_4,405
2024-10-30,Store_5,282
2024-10-31,Store_1,207
2024-10-31,Store_2,257
2024-10-31,Store_3,465
2024-10-31,Store_4,418
2024-10-31,Store_5,276
2024-11-01,Store_1,236
2024-11-01,Store_2,303
2024-11-01,Store_3,474
2024-11-01,Store_4,406
2024-11-01,Store_5,267
2024-11-02,Store_1,227
2024-11-02,Store_2,306
2024-11-02,Store_3,458
2024-11-02,Store_4,398
2024-11-02,Store_5,297
2024-11-03,Store_1,157
2024-11-03,Store_2,206
2024-11-03,Store_3,320
2024-11-03,Store_4,260
2024-11-03,Store_5,202
2024-11-04,Store_1,235
2024-11-04,Store_2,322
2024-11-04,Store_3,465
2024-11-04,Store_4,425
2024-11-04,Store_5,314
2024-11-05,Store_1,205
2024-11-05,Store_2,295
2024-11-05,Store_3,441
2024-11-05,Store_4,421
2024-11-05,Store_5,295
2024-11-06,Store_1,216
2024-11-06,Store_2,282
2024-11-06,Store_3,484
2024-11-06,Store_4,448
2024-11-06,Store_5,280
2024-11-07,Store_1,201
2024-11-07,Store_2,331
2024-11-07,Store_3,479
2024-11-07,Store_4,409
2024-11-07,Store_5,290
2024-11-08,Store_1,184
2024-11-08,Store_2,307
2024-11-08,Store_3,486
2024-11-08,Store_4,423
2024-11-08,Store_5,300
2024-11-09,Store_1,223
2024-11-09,Store_2,324
2024-11-09,Store_3,462
2024-11-09,Store_4,444
2024-11-09,Store_5,280
2024-11-10,Store_1,167
2024-11-10,Store_2,214
2024-11-10,Store_3,324
2024-11-10,Store_4,281
2024-11-10,Store_5,179
2024-11-11,Store_1,206
2024-11-11,Store_2,328
2024-11-11,Store_3,492
2024-11-11,Store_4,464
2024-11-11,Store_5,307
2024-11-12,Store_1,234
2024-11-12,Store_2,329
2024-11-12,Store_3,494
2024-11-12,Store_4,447
2024-11-12,Store_5,266
2024-11-13,Store_1,224
2024-11-13,Store_2,329
2024-11-13,Store_3,467
2024-11-13,Store_4,423
2024-11-13,Store_5,312
2024-11-14,Store_1,250
2024-11-14,Store_2,337
2024-11-14,Store_3,475
2024-11-14,Store_4,441
2024-11-14,Store_5,289
2024-11-15,Store_1,196
2024-11-15,Store_2,355
2024-11-15,Store_3,477
2024-11-15,Store_4,451
2024-11-15,Store_5,284
2024-11-16,Store_1,224
2024-11-16,Store_2,345
2024-11-16,Store_3,478
2024-11-16,Store_4,470
2024-11-16,Store_5,327
2024-11-17,Store_1,142
2024-11-17,Store_2,217
2024-11-17,Store_3,320
2024-11-17,Store_4,299
2024-11-17,Store_5,195
2024-11-18,Store_1,252
2024-11-18,Store_2,355
2024-11-18,Store_3,514
2024-11-18,Store_4,433
2024-11-18,Store_5,299
2024-11-19,Store_1,258
2024-11-19,Store_2,308
2024-11-19,Store_3,451
2024-11-19,Store_4,462
2024-11-19,Store_5,293
2024-11-20,Store_1,218
2024-11-20,Store_2,340
2024-11-20,Store_3,480
2024-11-20,Store_4,450
2024-11-20,Store_5,296
2024-11-21,Store_1,223
2024-11-21,Store_2,339
2024-11-21,Store_3,475
2024-11-21,Store_4,448
2024-11-21,Store_5,284
2024-11-22,Store_1,238
2024-11-22,Store_2,306
2024-11-22,Store_3,481
2024-11-22,Store_4,418
2024-11-22,Store_5,294
2024-11-23,Store_1,225
2024-11-23,Store_2,310
2024-11-23,Store_3,468
2024-11-23,Store_4,420
2024-11-23,Store_5,288
2024-11-24,Store_1,172
2024-11-24,Store_2,216
2024-11-24,Store_3,311
2024-11-24,Store_4,282
2024-11-24,Store_5,208
2024-11-25,Store_1,224
2024-11-25,Store_2,313
2024-11-25,Store_3,489
2024-11-25,Store_4,430
2024-11-25,Store_5,281
2024-11-26,Store_1,199
2024-11-26,Store_2,325
2024-11-26,Store_3,495
2024-11-26,Store_4,425
2024-11-26,Store_5,308
2024-11-27,Store_1,232
2024-11-27,Store_2,269
2024-11-27,Store_3,488
2024-11-27,Store_4,400
2024-11-27,Store_5,267
2024-11-28,Store_1,219
2024-11-28,Store_2,303
2024-11-28,Store_3,467
2024-11-28,Store_4,436
2024-11-28,Store_5,272
2024-11-29,Store_1,188
2024-11-29,Store_2,318
2024-11-29,Store_3,463
2024-11-29,Store_4,418
2024-11-29,Store_5,287
2024-11-30,Store_1,207
2024-11-30,Store_2,276
2024-11-30,Store_3,471
2024-11-30,Store_4,432
2024-11-30,Store_5,288
2024-12-01,Store_1,129
2024-12-01,Store_2,190
2024-12-01,Store_3,309
2024-12-01,Store_4,280
2024-12-01,Store_5,166
2024-12-02,Store_1,217
2024-12-02,Store_2,314
2024-12-02,Store_3,437
2024-12-02,Store_4,440
2024-12-02,Store_5,259
2024-12-03,Store_1,226
2024-12-03,Store_2,325
2024-12-03,Store_3,439
2024-12-03,Store_4,411
2024-12-03,Store_5,287
2024-12-04,Store_1,201
2024-12-04,Store_2,288
2024-12-04,Store_3,443
2024-12-04,Store_4,407
2024-12-04,Store_5,268
2024-12-05,Store_1,197
2024-12-05,Store_2,286
2024-12-05,Store_3,439
2024-12-05,Store_4,403
2024-12-05,Store_5,287
2024-12-06,Store_1,181
2024-12-06,Store_2,324
2024-12-06,Store_3,405
2024-12-06,Store_4,419
2024-12-06,Store_5,258
2024-12-07,Store_1,222
2024-12-07,Store_2,262
2024-12-07,Store_3,411
2024-12-07,Store_4,371
2024-12-07,Store_5,263
2024-12-08,Store_1,137
2024-12-08,Store_2,184
2024-12-08,Store_3,283
2024-12-08,Store_4,257
2024-12-08,Store_5,161
2024-12-09,Store_1,181
2024-12-09,Store_2,288
2024-12-09,Store_3,452
2024-12-09,Store_4,374
2024-12-09,Store_5,268
2024-12-10,Store_1,188
2024-12-10,Store_2,258
2024-12-10,Store_3,416
2024-12-10,Store_4,378
2024-12-10,Store_5,227
2024-12-11,Store_1,204
2024-12-11,Store_2,287
2024-12-11,Store_3,419
2024-12-11,Store_4,353
2024-12-11,Store_5,214
2024-12-12,Store_1,186
2024-12-12,Store_2,268
2024-12-12,Store_3,393
2024-12-12,Store_4,370
2024-12-12,Store_5,254
2024-12-13,Store_1,200
2024-12-13,Store_2,237
2024-12-13,Store_3,422
2024-12-13,Store_4,335
2024-12-13,Store_5,228
2024-12-14,Store_1,164
2024-12-14,Store_2,255
2024-12-14,Store_3,405
2024-12-14,Store_4,357
2024-12-14,Store_5,230
2024-12-15,Store_1,110
2024-12-15,Store_2,148
2024-12-15,Store_3,265
2024-12-15,Store_4,212
2024-12-15,Store_5,156
2024-12-16,Store_1,198
2024-12-16,Store_2,274
2024-12-16,Store_3,398
2024-12-16,Store_4,362
2024-12-16,Store_5,248
2024-12-17,Store_1,192
2024-12-17,Store_2,272
2024-12-17,Store_3,378
2024-12-17,Store_4,349
2024-12-17,Store_5,248
2024-12-18,Store_1,181
2024-12-18,Store_2,239
2024-12-18,Store_3,408
2024-12-18,Store_4,308
2024-12-18,Store_5,211
2024-12-19,Store_1,174
2024-12-19,Store_2,278
2024-12-19,Store_3,376
2024-12-19,Store_4,348
2024-12-19,Store_5,234
2024-12-20,Store_1,188
2024-12-20,Store_2,277
2024-12-20,Store_3,358
2024-12-20,Store_4,316
2024-12-20,Store_5,193
2024-12-21,Store_1,183
2024-12-21,Store_2,215
2024-12-21,Store_3,362
2024-12-21,Store_4,323
2024-12-21,Store_5,219
2024-12-22,Store_1,130
2024-12-22,Store_2,159
2024-12-22,Store_3,237
2024-12-22,Store_4,214
2024-12-22,Store_5,151
2024-12-23,Store_1,177
2024-12-23,Store_2,244
2024-12-23,Store_3,347
2024-12-23,Store_4,342
2024-12-23,Store_5,219
2024-12-24,Store_1,150
2024-12-24,Store_2,239
2024-12-24,Store_3,306
2024-12-24,Store_4,284
2024-12-24,Store_5,228
2024-12-25,Store_1,202
2024-12-25,Store_2,219
2024-12-25,Store_3,292
2024-12-25,Store_4,307
2024-12-25,Store_5,191
2024-12-26,Store_1,147
2024-12-26,Store_2,250
2024-12-26,Store_3,317
2024-12-26,Store_4,264
2024-12-26,Store_5,228
2024-12-27,Store_1,180
2024-12-27,Store_2,223
2024-12-27,Store_3,295
2024-12-27,Store_4,305
2024-12-27,Store_5,215
2024-12-28,Store_1,158
2024-12-28,Store_2,209
2024-12-28,Store_3,311
2024-12-28,Store_4,316
2024-12-28,Store_5,188
2024-12-29,Store_1,92
2024-12-29,Store_2,142
2024-12-29,Store_3,206
2024-12-29,Store_4,184
2024-12-29,Store_5,118
2024-12-30,Store_1,165
2024-12-30,Store_2,211
2024-12-30,Store_3,307
2024-12-30,Store_4,264
2024-12-30,Store_5,222
2024-12-31,Store_1,155
2024-12-31,Store_2,208
2024-12-31,Store_3,328
2024-12-31,Store_4,282
2024-12-31,Store_5,174
2025-01-01,Store_1,114
2025-01-01,Store_2,165
2025-01-01,Store_3,223
2025-01-01,Store_4,190
2025-01-01,Store_5,142
2025-01-02,Store_1,109
2025-01-02,Store_2,136
2025-01-02,Store_3,202
2025-01-02,Store_4,192
2025-01-02,Store_5,129
2025-01-03,Store_1,94
2025-01-03,Store_2,174
2025-01-03,Store_3,204
2025-01-03,Store_4,189
2025-01-03,Store_5,150
2025-01-04,Store_1,136
2025-01-04,Store_2,165
2025-01-04,Store_3,241
2025-01-04,Store_4,209
2025-01-04,Store_5,146
2025-01-05,Store_1,90
2025-01-05,Store_2,91
2025-01-05,Store_3,138
2025-01-05,Store_4,135
2025-01-05,Store_5,113
2025-01-06,Store_1,134
2025-01-06,Store_2,149
2025-01-06,Store_3,235
2025-01-06,Store_4,217
2025-01-06,Store_5,171
2025-01-07,Store_1,113
2025-01-07,Store_2,148
2025-01-07,Store_3,228
2025-01-07,Store_4,178
2025-01-07,Store_5,151
2025-01-08,Store_1,132
2025-01-08,Store_2,197
2025-01-08,Store_3,219
2025-01-08,Store_4,184
2025-01-08,Store_5,153
2025-01-09,Store_1,131
2025-01-09,Store_2,157
2025-01-09,Store_3,216
2025-01-09,Store_4,214
2025-01-09,Store_5,176
2025-01-10,Store_1,122
2025-01-10,Store_2,168
2025-01-10,Store_3,239
2025-01-10,Store_4,227
2025-01-10,Store_5,145
2025-01-11,Store_1,100
2025-01-11,Store_2,152
2025-01-11,Store_3,204
2025-01-11,Store_4,197
2025-01-11,Store_5,140
2025-01-12,Store_1,88
2025-01-12,Store_2,103
2025-01-12,Store_3,150
2025-01-12,Store_4,124
2025-01-12,Store_5,102
2025-01-13,Store_1,106
2025-01-13,Store_2,154
2025-01-13,Store_3,191
2025-01-13,Store_4,195
2025-01-13,Store_5,123
2025-01-14,Store_1,102
2025-01-14,Store_2,172
2025-01-14,Store_3,225
2025-01-14,Store_4,226
2025-01-14,Store_5,157
2025-01-15,Store_1,103
2025-01-15,Store_2,158
2025-01-15,Store_3,232
2025-01-15,Store_4,202
2025-01-15,Store_5,144
2025-01-16,Store_1,127
2025-01-16,Store_2,180
2025-01-16,Store_3,200
2025-01-16,Store_4,200
2025-01-16,Store_5,131
2025-01-17,Store_1,134
2025-01-17,Store_2,151
2025-01-17,Store_3,223
2025-01-17,Store_4,242
2025-01-17,Store_5,153
2025-01-18,Store_1,113
2025-01-18,Store_2,137
2025-01-18,Store_3,209
2025-01-18,Store_4,205
2025-01-18,Store_5,142
2025-01-19,Store_1,72
2025-01-19,Store_2,97
2025-01-19,Store_3,129
2025-01-19,Store_4,145
2025-01-19,Store_5,99
2025-01-20,Store_1,121
2025-01-20,Store_2,157
2025-01-20,Store_3,220
2025-01-20,Store_4,207
2025-01-20,Store_5,110
2025-01-21,Store_1,142
2025-01-21,Store_2,164
2025-01-21,Store_3,218
2025-01-21,Store_4,182
2025-01-21,Store_5,142
2025-01-22,Store_1,129
2025-01-22,Store_2,152
2025-01-22,Store_3,252
2025-01-22,Store_4,212
2025-01-22,Store_5,142
2025-01-23,Store_1,108
2025-01-23,Store_2,156
2025-01-23,Store_3,244
2025-01-23,Store_4,222
2025-01-23,Store_5,143
2025-01-24,Store_1,134
2025-01-24,Store_2,152
2025-01-24,Store_3,229
2025-01-24,Store_4,216
2025-01-24,Store_5,133
2025-01-25,Store_1,80
2025-01-25,Store_2,157
2025-01-25,Store_3,262
2025-01-25,Store_4,220
2025-01-25,Store_5,154
2025-01-26,Store_1,71
2025-01-26,Store_2,115
2025-01-26,Store_3,152
2025-01-26,Store_4,143
2025-01-26,Store_5,69
2025-01-27,Store_1,113
2025-01-27,Store_2,176
2025-01-27,Store_3,229
2025-01-27,Store_4,206
2025-01-27,Store_5,177
2025-01-28,Store_1,118
2025-01-28,Store_2,132
2025-01-28,Store_3,220
2025-01-28,Store_4,200
2025-01-28,Store_5,139
2025-01-29,Store_1,109
2025-01-29,Store_2,185
2025-01-29,Store_3,248
2025-01-29,Store_4,202
2025-01-29,Store_5,106
2025-01-30,Store_1,97
2025-01-30,Store_2,154
2025-01-30,Store_3,188
2025-01-30,Store_4,219
2025-01-30,Store_5,138
2025-01-31,Store_1,120
2025-01-31,Store_2,178
2025-01-31,Store_3,206
2025-01-31,Store_4,207
2025-01-31,Store_5,139
2025-02-01,Store_1,101
2025-02-01,Store_2,143
2025-02-01,Store_3,225
2025-02-01,Store_4,207
2025-02-01,Store_5,171
2025-02-02,Store_1,72
2025-02-02,Store_2,103
2025-02-02,Store_3,139
2025-02-02,Store_4,121
2025-02-02,Store_5,91
2025-02-03,Store_1,89
2025-02-03,Store_2,109
2025-02-03,Store_3,207
2025-02-03,Store_4,160
2025-02-03,Store_5,137
2025-02-04,Store_1,109
2025-02-04,Store_2,170
2025-02-04,Store_3,215
2025-02-04,Store_4,218
2025-02-04,Store_5,143
2025-02-05,Store_1,96
2025-02-05,Store_2,146
2025-02-05,Store_3,235
2025-02-05,Store_4,229
2025-02-05,Store_5,130
2025-02-06,Store_1,141
2025-02-06,Store_2,176
2025-02-06,Store_3,265
2025-02-06,Store_4,249
2025-02-06,Store_5,139
2025-02-07,Store_1,113
2025-02-07,Store_2,185
2025-02-07,Store_3,222
2025-02-07,Store_4,183
2025-02-07,Store_5,159
2025-02-08,Store_1,128
2025-02-08,Store_2,157
2025-02-08,Store_3,213
2025-02-08,Store_4,187
2025-02-08,Store_5,158
2025-02-09,Store_1,78
2025-02-09,Store_2,103
2025-02-09,Store_3,142
2025-02-09,Store_4,138
2025-02-09,Store_5,118
2025-02-10,Store_1,142
2025-02-10,Store_2,162
2025-02-10,Store_3,232
2025-02-10,Store_4,193
2025-02-10,Store_5,149
2025-02-11,Store_1,112
2025-02-11,Store_2,151
2025-02-11,Store_3,199
2025-02-11,Store_4,181
2025-02-11,Store_5,131
2025-02-12,Store_1,148
2025-02-12,Store_2,160
2025-02-12,Store_3,190
2025-02-12,Store_4,227
2025-02-12,Store_5,121
2025-02-13,Store_1,127
2025-02-13,Store_2,155
2025-02-13,Store_3,220
2025-02-13,Store_4,222
2025-02-13,Store_5,160
2025-02-14,Store_1,137
2025-02-14,Store_2,177
2025-02-14,Store_3,231
2025-02-14,Store_4,191
2025-02-14,Store_5,169
2025-02-15,Store_1,147
2025-02-15,Store_2,161
2025-02-15,Store_3,227
2025-02-15,Store_4,242
2025-02-15,Store_5,153
2025-02-16,Store_1,82
2025-02-16,Store_2,88
2025-02-16,Store_3,144
2025-02-16,Store_4,142
2025-02-16,Store_5,81
2025-02-17,Store_1,85
2025-02-17,Store_2,142
2025-02-17,Store_3,235
2025-02-17,Store_4,219
2025-02-17,Store_5,129
2025-02-18,Store_1,151
2025-02-18,Store_2,170
2025-02-18,Store_3,235
2025-02-18,Store_4,179
2025-02-18,Store_5,144
2025-02-19,Store_1,128
2025-02-19,Store_2,163
2025-02-19,Store_3,205
2025-02-19,Store_4,218
2025-02-19,Store_5,112
2025-02-20,Store_1,124
2025-02-20,Store_2,159
2025-02-20,Store_3,228
2025-02-20,Store_4,203
2025-02-20,Store_5,155
2025-02-21,Store_1,97
2025-02-21,Store_2,138
2025-02-21,Store_3,239
2025-02-21,Store_4,201
2025-02-21,Store_5,159
2025-02-22,Store_1,155
2025-02-22,Store_2,166
2025-02-22,Store_3,239
2025-02-22,Store_4,218
2025-02-22,Store_5,145
2025-02-23,Store_1,63
2025-02-23,Store_2,109
2025-02-23,Store_3,136
2025-02-23,Store_4,130
2025-02-23,Store_5,110
2025-02-24,Store_1,129
2025-02-24,Store_2,140
2025-02-24,Store_3,249
2025-02-24,Store_4,209
2025-02-24,Store_5,152
2025-02-25,Store_1,90
2025-02-25,Store_2,156
2025-02-25,Store_3,202
2025-02-25,Store_4,205
2025-02-25,Store_5,144
2025-02-26,Store_1,120
2025-02-26,Store_2,191
2025-02-26,Store_3,226
2025-02-26,Store_4,226
2025-02-26,Store_5,150
2025-02-27,Store_1,114
2025-02-27,Store_2,165
2025-02-27,Store_3,228
2025-02-27,Store_4,226
2025-02-27,Store_5,127
2025-02-28,Store_1,128
2025-02-28,Store_2,141
2025-02-28,Store_3,219
2025-02-28,Store_4,233
2025-02-28,Store_5,107
2025-03-01,Store_1,136
2025-03-01,Store_2,163
2025-03-01,Store_3,243
2025-03-01,Store_4,206
2025-03-01,Store_5,119
2025-03-02,Store_1,81
2025-03-02,Store_2,103
2025-03-02,Store_3,160
2025-03-02,Store_4,149
2025-03-02,Store_5,96
2025-03-03,Store_1,99
2025-03-03,Store_2,166
2025-03-03,Store_3,210
2025-03-03,Store_4,188
2025-03-03,Store_5,163
2025-03-04,Store_1,103
2025-03-04,Store_2,145
2025-03-04,Store_3,246
2025-03-04,Store_4,170
2025-03-04,Store_5,124
2025-03-05,Store_1,120
2025-03-05,Store_2,180
2025-03-05,Store_3,217
2025-03-05,Store_4,199
2025-03-05,Store_5,128
2025-03-06,Store_1,132
2025-03-06,Store_2,158
2025-03-06,Store_3,241
2025-03-06,Store_4,199
2025-03-06,Store_5,115
2025-03-07,Store_1,115
2025-03-07,Store_2,153
2025-03-07,Store_3,206
2025-03-07,Store_4,191
2025-03-07,Store_5,192
2025-03-08,Store_1,122
2025-03-08,Store_2,143
2025-03-08,Store_3,236
2025-03-08,Store_4,236
2025-03-08,Store_5,188
2025-03-09,Store_1,71
2025-03-09,Store_2,118
2025-03-09,Store_3,147
2025-03-09,Store_4,146
2025-03-09,Store_5,108
